movieId,title,genres,imdbId,tmdbId,avg_rating,rating_count,original_language,original_title,popularity,release_date,runtime,vote_average,poster_url
361,It Could Happen to You (1994),Comedy|Drama|Romance,110167,10660.0,3.3270967741935484,5425.0,en,It Could Happen to You,3.78,1994-07-16,101,6.7,https://image.tmdb.org/t/p/w500/6UOaeLDOdwwTMQtbl5YL6EGjqy0.jpg
362,"Jungle Book, The (1994)",Adventure|Children|Romance,110213,10714.0,3.373361603700848,7782.0,en,The Jungle Book,2.109,1994-12-23,111,5.974,https://image.tmdb.org/t/p/w500/rYoE6cuup9Ofam6AuYaiJLxF9OO.jpg
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,107472,41647.0,3.992248062015504,645.0,de,Die Macht der Bilder: Leni Riefenstahl,0.3432,1993-09-11,188,7.129,https://image.tmdb.org/t/p/w500/pZnBH4ZJnHcVFgeuK81w2tcHvRD.jpg
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,110357,8587.0,3.8331554019954193,51518.0,en,The Lion King,17.4617,1994-06-15,89,8.255,https://image.tmdb.org/t/p/w500/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg
365,Little Buddha (1993),Drama,107426,1689.0,3.1638566912539514,1898.0,en,Little Buddha,1.7336,1993-12-01,123,6.272,https://image.tmdb.org/t/p/w500/xy70xtdoKZ3PxlKkakwdhL3UFDQ.jpg
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,111686,11596.0,2.999510603588907,3065.0,en,New Nightmare,2.8762,1994-10-13,112,6.461,https://image.tmdb.org/t/p/w500/eN3UZUYapJ2CJCD9dN0LUZLouKa.jpg
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,110475,854.0,3.1869047916614592,40007.0,en,The Mask,13.0701,1994-07-29,101,6.975,https://image.tmdb.org/t/p/w500/jPC2eYub74zwf2tPGVtzSlBW6Oy.jpg
368,Maverick (1994),Adventure|Comedy|Western,110478,9359.0,3.417902060476318,18685.0,en,Maverick,5.1836,1994-05-20,127,6.888,https://image.tmdb.org/t/p/w500/mTVbGGi5PIexmxVzeyFd2RYKwfM.jpg
369,Mrs. Parker and the Vicious Circle (1994),Drama,110588,23333.0,3.313392857142857,1120.0,en,Mrs. Parker and the Vicious Circle,0.7773,1994-09-07,125,5.8,https://image.tmdb.org/t/p/w500/avTHiIim0Jm0rs4ehFLck8u3NFW.jpg
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,110622,36593.0,2.9951236393380736,15893.0,en,Naked Gun 33⅓: The Final Insult,7.0548,1994-03-18,83,6.492,https://image.tmdb.org/t/p/w500/p0AYsdgkudR9P5fNV5AjzbwQt8W.jpg
371,"Paper, The (1994)",Comedy|Drama,110771,12280.0,3.2638792102206735,4305.0,en,The Paper,1.4038,1994-03-18,112,6.577,https://image.tmdb.org/t/p/w500/pGPrFbucRLwVtCKCeinwAklAl0l.jpg
372,Reality Bites (1994),Comedy|Drama|Romance,110950,2788.0,3.2507469821919446,8367.0,en,Reality Bites,1.7749,1994-02-18,98,6.553,https://image.tmdb.org/t/p/w500/qGDhodtpkpxkrFqokenGNJlzt6w.jpg
373,Red Rock West (1992),Thriller,105226,10427.0,3.773360655737705,3660.0,en,Red Rock West,3.8593,1993-05-14,98,6.737,https://image.tmdb.org/t/p/w500/ewofUEqU3Gpr7WSgSz3TEVPIfBg.jpg
374,Richie Rich (1994),Children|Comedy,110989,11011.0,2.4292477643345607,5703.0,en,Ri¢hie Ri¢h,3.5207,1994-12-19,95,5.944,https://image.tmdb.org/t/p/w500/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg
375,Safe Passage (1994),Drama,111054,49803.0,3.281496062992126,254.0,en,Safe Passage,0.3319,1994-12-01,98,5.886,https://image.tmdb.org/t/p/w500/b0pcExU3UvqUoaRiYwrVEAYC2iL.jpg
376,"River Wild, The (1994)",Action|Thriller,110997,8987.0,3.27622226074896,11536.0,en,The River Wild,1.8583,1994-09-30,111,6.448,https://image.tmdb.org/t/p/w500/cvnEUdVXeuiE1qUXsmMzs8IrNl7.jpg
377,Speed (1994),Action|Romance|Thriller,111257,1637.0,3.487227282355433,47210.0,en,Speed,6.6507,1994-06-09,116,7.145,https://image.tmdb.org/t/p/w500/82PkCE4R95KhHICUDF7G4Ly2z3l.jpg
378,Speechless (1994),Comedy|Romance,111256,15128.0,3.1226455479452055,2336.0,en,Speechless,3.3958,1994-12-16,99,5.927,https://image.tmdb.org/t/p/w500/bremBHwg2cAvFIGIRwlRtPMkgfL.jpg
379,Timecop (1994),Action|Sci-Fi|Thriller,111438,8831.0,2.725333767502442,6142.0,en,Timecop,2.5135,1994-09-15,98,6.013,https://image.tmdb.org/t/p/w500/bgxP6ws8ErBiarnb4S93vv0lkf4.jpg
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,111503,36955.0,3.496489776872826,47148.0,en,True Lies,6.8226,1994-07-15,141,7.085,https://image.tmdb.org/t/p/w500/pweFTnzzTfGK68woSVkiTgjLzWm.jpg
381,When a Man Loves a Woman (1994),Drama|Romance,111693,10449.0,3.397887323943662,4970.0,en,When a Man Loves a Woman,1.4818,1994-04-29,126,6.591,https://image.tmdb.org/t/p/w500/cA1uMNX3sdWAWfMZbsgm1VIJYSY.jpg
382,Wolf (1994),Drama|Horror|Romance|Thriller,111742,10395.0,3.0310794153900336,5679.0,en,Wolf,3.5405,1994-06-17,125,6.128,https://image.tmdb.org/t/p/w500/5TprU55U2zjAMCwr2jQra3zj1zu.jpg
383,Wyatt Earp (1994),Western,111756,12160.0,3.1979365685899883,5234.0,en,Wyatt Earp,2.818,1994-06-24,191,6.769,https://image.tmdb.org/t/p/w500/51LItgyecu2KMAtIchYogEykCIu.jpg
384,Bad Company (1995),Action|Crime|Drama,112443,40480.0,2.966535433070866,762.0,en,Bad Company,4.5251,1995-01-20,108,4.9,https://image.tmdb.org/t/p/w500/5q5r3cpaTDByz4qko9ZWHlK3gMF.jpg
385,"Man of No Importance, A (1994)",Drama,110455,52038.0,3.5551181102362204,127.0,en,A Man of No Importance,0.3957,1994-12-24,99,6.0,https://image.tmdb.org/t/p/w500/zKHmxia0cdXMmNu5LUEwiJQJQoa.jpg
386,S.F.W. (1994),Drama,111048,29444.0,2.8222811671087533,377.0,en,S.F.W.,0.6745,1995-01-20,96,5.968,https://image.tmdb.org/t/p/w500/3bq91jWCReRrqlPn81alSoxeXoP.jpg
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,110399,26352.0,2.6549100968188104,723.0,en,A Low Down Dirty Shame,1.1163,1994-11-23,100,5.598,https://image.tmdb.org/t/p/w500/v5XUfLrdoGfatObGXhqckYTNqFT.jpg
388,Boys Life (1995),Drama,112570,39953.0,3.543956043956044,546.0,en,Boys Life,0.2749,1994-09-30,91,4.615,https://image.tmdb.org/t/p/w500/jXKecGbSp36C486myi1pbe6EKAI.jpg
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,109454,41580.0,3.497560975609756,205.0,fr,Le Colonel Chabert,1.7915,1994-09-21,110,6.465,https://image.tmdb.org/t/p/w500/Usaduh828gtYe6jw9DosnPJ7I9.jpg
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,59170,315.0,3.4278350515463916,970.0,en,"Faster, Pussycat! Kill! Kill!",1.0165,1965-08-06,83,6.345,https://image.tmdb.org/t/p/w500/2hIHFk52SZ9XsZB4U85RUq36BT4.jpg
391,Jason's Lyric (1994),Crime|Drama,110186,22067.0,3.146713615023474,426.0,en,Jason's Lyric,0.5494,1994-05-22,119,6.7,https://image.tmdb.org/t/p/w500/2dXA5dNh3kqDQwRt08TxxgldTOW.jpg
392,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Animation,108069,18242.0,3.3210526315789473,285.0,en,The Secret Adventures of Tom Thumb,0.1846,1993-12-10,61,6.5,https://image.tmdb.org/t/p/w500/98yogK8pBvjqpQ7mtohuaBMLUJv.jpg
393,Street Fighter (1994),Action|Adventure|Fantasy,111301,11667.0,1.9132516277288396,2611.0,en,Street Fighter,5.3172,1994-12-23,102,4.655,https://image.tmdb.org/t/p/w500/6yh95dD2Y6uWAlPfWCZZygBM1ec.jpg
394,Coldblooded (1995),Comedy,112702,32502.0,3.314189189189189,148.0,en,Coldblooded,2.0258,1995-09-15,92,6.2,https://image.tmdb.org/t/p/w500/zfU3QJVqnY3wW1La9ptrOYGFdbP.jpg
395,Desert Winds (1995),Drama|Fantasy|Romance,112849,267188.0,3.076923076923077,13.0,en,Desert Winds,5.7881,1994-09-01,96,3.667,https://image.tmdb.org/t/p/w500/vvceS641s5Sh4ec660nhnMXHnh2.jpg
396,Fall Time (1995),Drama,113014,28732.0,2.5,37.0,en,Fall Time,7.9803,1995-05-13,88,4.667,https://image.tmdb.org/t/p/w500/rYFexSIWUXNhuIdTIVcvZSEGe5G.jpg
397,"Fear, The (1995)",Horror,113043,75555.0,2.195,100.0,en,The Fear,0.5785,1995-01-20,102,3.9,https://image.tmdb.org/t/p/w500/qpb2TpcRWKxCDokeVHUAyfEL11P.jpg
398,Frank and Ollie (1995),Documentary,113104,42981.0,3.439655172413793,58.0,en,Frank and Ollie,0.9122,1995-10-20,89,7.5,https://image.tmdb.org/t/p/w500/eUIELE2IkuWkAc3JzjYz6J2Lpx5.jpg
399,Girl in the Cadillac (1995),Drama,113173,278939.0,2.25,10.0,en,Girl in the Cadillac,3.9429,1995-10-24,89,4.222,https://image.tmdb.org/t/p/w500/k9bCfnN4tfDJoGCmT8KVuvIjZWM.jpg
400,Homage (1995),Drama,113319,291731.0,2.5344827586206895,29.0,en,Homage,0.3295,1995-05-03,97,4.25,https://image.tmdb.org/t/p/w500/jJ8Abp6QYbk4P5ukkQVM3n5L896.jpg
401,Mirage (1995),Action|Thriller,113827,226229.0,3.25,18.0,en,Mirage,2.3881,1995-11-21,92,3.0,https://image.tmdb.org/t/p/w500/a7qJwMyIqXyTq6sz0rQhq6Wuxj6.jpg
402,Open Season (1996),Comedy,114047,203119.0,2.889830508474576,59.0,en,Open Season,2.9317,1995-01-14,97,4.2,https://image.tmdb.org/t/p/w500/kZW1DSY4w31ZNndhTQYVCVW0eL6.jpg
403,Two Crimes (Dos crímenes) (1995),Comedy|Crime|Drama,112889,172923.0,2.1666666666666665,15.0,es,Dos crímenes,3.3883,1995-05-26,108,4.727,https://image.tmdb.org/t/p/w500/hcmcOvuBovkME9JSRN6mtqZFOkv.jpg
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,110027,8011.0,2.4499730312837107,3708.0,en,Highlander III: The Sorcerer,3.7788,1994-11-29,99,4.8,https://image.tmdb.org/t/p/w500/9OwpKEb4kR3s3tgfJUMX7yficcm.jpg
406,Federal Hill (1994),Drama,109785,171857.0,3.1044776119402986,67.0,en,Federal Hill,7.693,1995-02-24,97,4.4,https://image.tmdb.org/t/p/w500/qChLfULhgAhWHG9LbcBIv80r32i.jpg
407,In the Mouth of Madness (1995),Horror|Thriller,113409,2654.0,3.2670906200317966,2516.0,en,In the Mouth of Madness,5.3331,1995-02-03,95,7.2,https://image.tmdb.org/t/p/w500/msh4tEUzbnEqlHcFOUH4O0Zti8r.jpg
408,8 Seconds (1994),Drama,109021,18069.0,3.2536764705882355,680.0,en,8 Seconds,10.4255,1994-02-25,105,7.165,https://image.tmdb.org/t/p/w500/wqKVkOveZrK6zwfrptGLVPmnMpR.jpg
409,Above the Rim (1994),Crime|Drama,109035,19092.0,3.0422680412371133,485.0,en,Above the Rim,3.0865,1994-03-23,96,6.977,https://image.tmdb.org/t/p/w500/q7CCx8aj8uME1fBa4KzTMdeWxXu.jpg
410,Addams Family Values (1993),Children|Comedy|Fantasy,106220,2758.0,3.0268025389269066,20166.0,en,Addams Family Values,5.8041,1993-11-19,94,6.97,https://image.tmdb.org/t/p/w500/sdxT2VjVSx9DRicwnuECUdBHeE7.jpg
411,Martin Lawrence: You So Crazy (1994),Comedy|Documentary,111804,38129.0,2.7845528455284554,123.0,en,Martin Lawrence: You So Crazy,0.3092,1994-04-27,84,6.4,https://image.tmdb.org/t/p/w500/iN9whwQExgckFNuuegFksrZYufL.jpg
412,"Age of Innocence, The (1993)",Drama,106226,10436.0,3.5632148055728843,4809.0,en,The Age of Innocence,2.9628,1993-09-10,139,6.967,https://image.tmdb.org/t/p/w500/5Tuyt26v7qNR8Cl3m7ZRx36rduf.jpg
413,Airheads (1994),Comedy,109068,13595.0,2.8129413570770647,6514.0,en,Airheads,4.1818,1994-08-05,92,6.162,https://image.tmdb.org/t/p/w500/4xPG8pPMyeoec48gKWbbC85EC8j.jpg
414,"Air Up There, The (1994)",Comedy,109067,46094.0,2.6129032258064515,930.0,en,The Air Up There,0.7248,1994-01-07,107,6.159,https://image.tmdb.org/t/p/w500/lY1yhtg0DRaMTzclYCXo0sP1kAV.jpg
415,Another Stakeout (1993),Comedy|Thriller,106292,9409.0,2.8098112039616217,3231.0,en,Another Stakeout,1.5153,1993-07-22,109,5.4,https://image.tmdb.org/t/p/w500/hBItFUmCrRS1mel0TM69ymBD79k.jpg
416,Bad Girls (1994),Western,109198,11853.0,2.6945525291828796,1799.0,en,Bad Girls,2.1906,1994-04-22,99,5.4,https://image.tmdb.org/t/p/w500/cXY79luLXt2dzUP2Tx601zpZFzK.jpg
417,Barcelona (1994),Comedy|Romance,109219,16771.0,3.518255884127942,3314.0,en,Barcelona,6.2365,1994-07-29,100,6.2,https://image.tmdb.org/t/p/w500/7dgX3naR9EsFMvQhwHY8My6r5FR.jpg
418,Being Human (1993),Drama,106379,46924.0,2.699275362318841,690.0,en,Being Human,4.2805,1994-05-06,122,5.1,https://image.tmdb.org/t/p/w500/1OJilNyyJPH3es0HZzebJjuPJua.jpg
419,"Beverly Hillbillies, The (1993)",Comedy,106400,11041.0,2.4797008547008548,4680.0,en,The Beverly Hillbillies,5.3824,1993-10-15,92,6.305,https://image.tmdb.org/t/p/w500/refYLEQvzkY63i2IHronCPQODex.jpg
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,109254,306.0,2.7554964425357347,15601.0,en,Beverly Hills Cop III,3.8851,1994-05-24,105,5.871,https://image.tmdb.org/t/p/w500/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg
421,Black Beauty (1994),Adventure|Children|Drama,109279,14522.0,3.2778384279475983,1832.0,en,Black Beauty,1.3345,1994-07-29,88,6.717,https://image.tmdb.org/t/p/w500/5uH60FBDPQoyAnc4uvU0fIB8JXv.jpg
422,Blink (1994),Thriller,109297,26203.0,3.233402489626556,1446.0,en,Blink,1.027,1993-10-01,106,6.1,https://image.tmdb.org/t/p/w500/wP6dfv85SQLogoNguUd6jO1A4be.jpg
423,Blown Away (1994),Action|Thriller,109303,178.0,3.013281569268492,2447.0,en,Blown Away,1.8174,1994-07-01,121,6.21,https://image.tmdb.org/t/p/w500/fD23iryzdjfRU05nQAQriD0A3AR.jpg
424,Blue Chips (1994),Drama,109305,19819.0,2.7185554171855544,803.0,en,Blue Chips,3.5213,1994-02-18,108,6.09,https://image.tmdb.org/t/p/w500/tO71i4Ob64tchCRBB5MoqonPKAF.jpg
425,Blue Sky (1994),Drama|Romance,109306,57834.0,3.4732954545454544,880.0,en,Blue Sky,5.9393,1994-09-16,101,6.068,https://image.tmdb.org/t/p/w500/zG40OnO4Y98lo1iDHyFo5TaZyP1.jpg
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,106452,4722.0,3.109176748303334,3389.0,en,Body Snatchers,2.258,1993-06-09,87,6.146,https://image.tmdb.org/t/p/w500/52uEKbVSpCyilZl0zRApq3zvVs3.jpg
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,106471,18215.0,2.5384390529085064,3421.0,en,Boxing Helena,3.4934,1993-03-22,107,5.0,https://image.tmdb.org/t/p/w500/vgs0h94IllpZRheIjBTonjR7Zf2.jpg
428,"Bronx Tale, A (1993)",Drama,106489,1607.0,3.827620422154068,5543.0,en,A Bronx Tale,7.1119,1993-10-01,121,7.868,https://image.tmdb.org/t/p/w500/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg
429,Cabin Boy (1994),Comedy,109361,26391.0,2.376610824742268,1552.0,en,Cabin Boy,5.849,1994-01-07,80,5.165,https://image.tmdb.org/t/p/w500/xy2BzE3siqU67VQCQ2k4xideNNM.jpg
430,Calendar Girl (1993),Comedy|Drama,106505,117553.0,2.339622641509434,265.0,en,Calendar Girl,0.6671,1993-09-03,90,5.136,https://image.tmdb.org/t/p/w500/ljSqZTl5oophHsH1Qtyv7AF2BW6.jpg
431,Carlito's Way (1993),Crime|Drama,106519,6075.0,3.7200467562828754,10266.0,en,Carlito's Way,5.1274,1993-11-10,144,7.825,https://image.tmdb.org/t/p/w500/g6D7mjQtndu768cusGmoEQY9fTB.jpg
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,109439,11310.0,2.729988465974625,13005.0,en,City Slickers II: The Legend of Curly's Gold,0.8676,1994-06-10,116,5.292,https://image.tmdb.org/t/p/w500/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg
433,Clean Slate (1994),Comedy,109443,18658.0,2.9113418530351436,1252.0,en,Clean Slate,0.7787,1994-05-06,107,5.8,https://image.tmdb.org/t/p/w500/kAYsvQvBVshLHGTIDGHcj9jTJq0.jpg
434,Cliffhanger (1993),Action|Adventure|Thriller,106582,9350.0,3.0520974814699833,25769.0,en,Cliffhanger,5.1679,1993-05-28,113,6.517,https://image.tmdb.org/t/p/w500/b28DOM54OHb1c7Lsk6Nu7Kwuonj.jpg
435,Coneheads (1993),Comedy|Sci-Fi,106598,9612.0,2.5808942541138387,14828.0,en,Coneheads,3.0031,1993-07-23,87,5.5,https://image.tmdb.org/t/p/w500/vlpQnf0rl0FpMjWLS0TNd8Bog2F.jpg
436,Color of Night (1994),Drama|Thriller,109456,2124.0,2.6352765321375187,1338.0,en,Color of Night,3.1702,1994-08-19,121,5.741,https://image.tmdb.org/t/p/w500/w1OBPkf3BxeC7543YzFwiKIwBFJ.jpg
437,Cops and Robbersons (1994),Comedy,109480,26261.0,2.5985991379310347,1856.0,en,Cops & Robbersons,0.555,1994-04-15,93,5.096,https://image.tmdb.org/t/p/w500/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,109493,19176.0,2.6957720588235294,1088.0,en,The Cowboy Way,6.2703,1994-06-03,102,5.677,https://image.tmdb.org/t/p/w500/5oBVSzbWD85zRCKIWm0KvhypUZU.jpg
439,Dangerous Game (1993),Drama,106660,49299.0,2.635593220338983,59.0,en,Dangerous Game,2.875,1993-10-13,108,5.7,https://image.tmdb.org/t/p/w500/lHD4z6KAjtDWKIMeChezIFon5bX.jpg
440,Dave (1993),Comedy|Romance,106673,11566.0,3.5972138855542215,19992.0,en,Dave,2.2686,1993-05-07,110,6.646,https://image.tmdb.org/t/p/w500/wIUuf1NFchdCJe833JBTiSMzqfv.jpg
441,Dazed and Confused (1993),Comedy,106677,9571.0,3.7004758456604945,9667.0,en,Dazed and Confused,3.4863,1993-09-24,102,7.315,https://image.tmdb.org/t/p/w500/msG9awbLhVZwv1Eh9Ge7SofMexW.jpg
442,Demolition Man (1993),Action|Adventure|Sci-Fi,106697,9739.0,3.0941247002398082,20850.0,en,Demolition Man,5.9326,1993-10-08,115,6.753,https://image.tmdb.org/t/p/w500/dq6AmlVFo92PRuoLCcIyFdoRuxf.jpg
443,"Endless Summer 2, The (1994)",Adventure|Documentary,109729,24257.0,3.349246231155779,597.0,en,The Endless Summer II,0.165,1994-06-03,109,7.5,https://image.tmdb.org/t/p/w500/89y5faI7wXFghUcsMtwfcVS6JBZ.jpg
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,106834,34444.0,2.415424739195231,1342.0,en,Even Cowgirls Get the Blues,0.8309,1994-05-13,96,4.384,https://image.tmdb.org/t/p/w500/20x8nm0nPXkYv04COAHFA2AHyAl.jpg
445,Fatal Instinct (1993),Comedy,106873,26141.0,2.8770746887966805,1928.0,en,Fatal Instinct,1.2,1993-10-29,91,5.4,https://image.tmdb.org/t/p/w500/syewFnehGbbya5BdxoHLzrcm5Ne.jpg
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,106332,10997.0,3.9044250064316954,3887.0,zh,霸王别姬,8.3514,1993-01-01,171,7.919,https://image.tmdb.org/t/p/w500/iJ99VEPZ8aZTGm18DN6RfZCxYwk.jpg
447,"Favor, The (1994)",Comedy|Romance,109783,50463.0,2.5176211453744495,227.0,en,The Favor,5.0392,1994-04-29,97,4.8,https://image.tmdb.org/t/p/w500/uFooKexRxruACuxnkQVmwf3nNcU.jpg
448,Fearless (1993),Drama,106881,10443.0,3.5552147239263805,3097.0,en,Fearless,4.1976,1993-10-15,122,6.886,https://image.tmdb.org/t/p/w500/sFhzvwgv04VUmedB7pOO4cMP9xq.jpg
449,Fear of a Black Hat (1994),Comedy,106880,20239.0,3.4488636363636362,704.0,en,Fear of a Black Hat,0.6414,1994-06-03,88,5.898,https://image.tmdb.org/t/p/w500/jiJp7B74GBKJK8yCqLjMaFu24nJ.jpg
450,With Honors (1994),Comedy|Drama,111732,16297.0,3.3470088264138607,3059.0,en,With Honors,1.6101,1994-04-29,103,6.7,https://image.tmdb.org/t/p/w500/eWJ2Y7CRvlv1KVfAJGRcH95i1pY.jpg
451,Flesh and Bone (1993),Drama|Mystery|Romance,106926,18551.0,3.0500782472613457,639.0,en,Flesh and Bone,2.3339,1993-11-05,126,6.0,https://image.tmdb.org/t/p/w500/gNaZSODlVRiQltGWjS8vQZEYJTq.jpg
452,Widows' Peak (1994),Drama,111712,25440.0,3.558080808080808,1188.0,en,Widows' Peak,4.158,1994-04-15,101,6.3,https://image.tmdb.org/t/p/w500/xXyVUwvJesJJChzpvn7xj5cAOfm.jpg
453,For Love or Money (1993),Comedy|Romance,106941,9024.0,3.104251012145749,988.0,en,For Love or Money,1.996,1993-10-01,94,6.2,https://image.tmdb.org/t/p/w500/6qjr1LWkoJQJ1HXwYJj0edPk9EW.jpg
454,"Firm, The (1993)",Drama|Thriller,106918,37233.0,3.502314134587129,27224.0,en,The Firm,4.5459,1993-06-30,154,6.736,https://image.tmdb.org/t/p/w500/kFexXCzidkm4LwlgZqxsJsDQB5v.jpg
455,Free Willy (1993),Adventure|Children|Drama,106965,1634.0,2.617609459891339,9387.0,en,Free Willy,3.3798,1993-07-16,112,6.2,https://image.tmdb.org/t/p/w500/9iBgd9gi9ztWiVcYSG6zl8wDFBN.jpg
456,Fresh (1994),Crime|Drama|Thriller,109842,13815.0,3.826279527559055,1016.0,en,Fresh,2.7645,1994-06-15,114,7.2,https://image.tmdb.org/t/p/w500/uXRIIUzjDZZdWR2cUzPJ9eAqaHv.jpg
457,"Fugitive, The (1993)",Thriller,106977,5503.0,3.9699420041000124,57073.0,en,The Fugitive,8.654,1993-08-06,131,7.466,https://image.tmdb.org/t/p/w500/b3rEtLKyOnF89mcK75GXDXdmOEf.jpg
458,Geronimo: An American Legend (1993),Drama|Western,107004,35588.0,3.1554116558741905,1081.0,en,Geronimo: An American Legend,4.5736,1993-12-10,115,6.274,https://image.tmdb.org/t/p/w500/9FNuwnhHngkblD6eVRXnmJN8kQq.jpg
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,109890,2087.0,2.7766497461928936,1182.0,en,The Getaway,2.5665,1994-02-11,115,5.779,https://image.tmdb.org/t/p/w500/ftbdJTJi6mR5iZV5ESJWv8f8pWN.jpg
460,Getting Even with Dad (1994),Comedy,109891,41579.0,2.419406150583245,943.0,en,Getting Even with Dad,0.915,1994-06-17,109,5.311,https://image.tmdb.org/t/p/w500/txsmdQqbgSz5Zu3rgd9fglMqKA4.jpg
461,Go Fish (1994),Drama|Romance,109913,18620.0,3.3370044052863435,908.0,en,Go Fish,5.3458,1994-06-10,83,4.961,https://image.tmdb.org/t/p/w500/4hczdEX2RmQTOmiIKygoOYCy0bI.jpg
462,"Good Man in Africa, A (1994)",Action|Adventure,109920,41006.0,2.617224880382775,209.0,en,A Good Man in Africa,0.6979,1994-07-14,94,4.857,https://image.tmdb.org/t/p/w500/4BBZLZVEANsnCVqIF9fgf0bshQD.jpg
463,Guilty as Sin (1993),Crime|Drama|Thriller,107057,4916.0,2.7850467289719627,428.0,en,Guilty as Sin,1.1223,1993-06-04,107,5.644,https://image.tmdb.org/t/p/w500/a5b53cYM23bUA7OyoNyDtIJ38kc.jpg
464,Hard Target (1993),Action|Adventure|Crime|Thriller,107076,2019.0,2.923568730020343,3441.0,en,Hard Target,4.0905,1993-04-27,97,6.484,https://image.tmdb.org/t/p/w500/mXCM7pmUFUGp7QzSmare3RITe6n.jpg
465,Heaven & Earth (1993),Action|Drama|War,107096,31642.0,3.2655217965653898,757.0,en,Heaven & Earth,3.8025,1993-12-25,140,6.679,https://image.tmdb.org/t/p/w500/hvvR7Yf743pc2E2F1VJ2dfZl7OZ.jpg
466,Hot Shots! Part Deux (1993),Action|Comedy|War,107144,9255.0,2.94401175104188,14637.0,en,Hot Shots! Part Deux,3.6406,1993-05-21,88,6.543,https://image.tmdb.org/t/p/w500/zh9EGK970GHo10ETclWBOjZVUOK.jpg
467,Live Nude Girls (1995),Comedy,113674,26271.0,3.3649732620320854,748.0,en,Live Nude Girls,4.8187,1995-12-08,95,4.5,https://image.tmdb.org/t/p/w500/vg9piYFtCTHep2V5EmLjwsYMzn2.jpg
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,112966,10612.0,3.3131380977968834,7444.0,en,The Englishman Who Went Up a Hill But Came Down a Mountain,1.4304,1995-05-12,91,6.318,https://image.tmdb.org/t/p/w500/s96XNz6eBsYDK3A9nVyEuHdv7BG.jpg
469,"House of the Spirits, The (1993)",Drama|Romance,107151,2259.0,3.26945885841364,1349.0,en,The House of the Spirits,4.5792,1993-10-21,140,6.9,https://image.tmdb.org/t/p/w500/pS5xqILNBxcjRqLZROIkO4wszrU.jpg
470,House Party 3 (1994),Comedy,110064,16097.0,2.110169491525424,472.0,en,House Party 3,0.7381,1994-01-11,94,5.1,https://image.tmdb.org/t/p/w500/jLUgvHO3vVLkzKs3OcYksGPbLnA.jpg
471,"Hudsucker Proxy, The (1994)",Comedy,110074,11934.0,3.658205725699068,12016.0,en,The Hudsucker Proxy,2.7952,1994-03-11,111,7.064,https://image.tmdb.org/t/p/w500/bp5Kg9iT9oSXsECgDkNJVqvIrxX.jpg
472,I'll Do Anything (1994),Comedy|Drama,110097,106143.0,2.871900826446281,726.0,en,I'll Do Anything,3.5414,1994-02-04,115,5.5,https://image.tmdb.org/t/p/w500/q7CFDCUNfuOxZssINLGkPE9m2l1.jpg
473,In the Army Now (1994),Comedy|War,110123,12475.0,2.315389924085576,1449.0,en,In the Army Now,0.6485,1994-08-12,91,5.1,https://image.tmdb.org/t/p/w500/cNIIDaJM9nsDP9tTmAN6sjKpeiN.jpg
474,In the Line of Fire (1993),Action|Thriller,107206,9386.0,3.720231383891367,20399.0,en,In the Line of Fire,3.8506,1993-07-08,128,6.963,https://image.tmdb.org/t/p/w500/3NvOFpmyECI3DNExYMtFIRcGMsu.jpg
475,In the Name of the Father (1993),Drama,107207,7984.0,3.91766944358737,9723.0,en,In the Name of the Father,3.1702,1993-12-12,133,7.89,https://image.tmdb.org/t/p/w500/3NcIkKxaO2SmRVsG1v50XhtmL0f.jpg
